,Latitude,Longitude
99583,29.816194,73.908058
99584,29.80394,29.80394
99585,30.73705,76.462454
99586,27.041618,75.761736
99587,28.768138,73.084798
99588,28.800539,72.854502
99589,28.989904,73.008058
99590,28.883145,72.800587
99591,25.97477,76.030487
99592,25.839182,75.91729
99593,25.681659,76.475897
99594,25.943064,75.943421
99595,26.4918,74.8566
99596,26.6593,74.8098
99597,26.62052,74.7635
99598,26.867625,74.931925
99599,26.825388,74.856561
99600,26.900893,74.883606
99601,26.788989,74.812695
99602,26.371671,74.704443
99603,26.4317,74.8332
99604,26.403528,74.8237267
99605,26.4177,74.7044
99606,25.1718,75.9323
99607,26.4687,74.8566
99608,26.6315,74.7264
99609,26.6616,74.771
99610,26.910915,74.955948
99611,26.767907,74.909173
99612,26.738531,74.79807
99613,26.397241,74.727854
99614,26.6537,74.995
99615,24.37,77.79
99616,23.7,74.13
99617,24.64,77.85
99618,24.32,77.7
99619,24.81,77.85
99620,24.66,78.07
99621,24.66,78.0
99622,24.73,77.73
99623,24.71,77.72
99624,24.87,77.87
99625,24.37,77.88
99626,24.36,78.01
99627,24.31,78.08
99628,30.148013,73.952147
99629,30.122598,73.945534
99630,30.126976,73.896299
99631,29.309884,73.703651
99632,29.400742,73.589634
99633,29.292979,73.70292
99634,29.347619,73.698484
99635,29.925485,73.658036
99636,29.854686,73.606189
99637,29.887033,73.604314
99638,77.94,10.4
99639,77.9,10.4
99640,10.38,77.95
99641,10.35,77.97
99642,10.27,77.9
99643,10.37,77.87
99644,10.35,77.86
99645,10.41,77.81
99646,10.4,77.84
99647,10.4,77.82
99648,10.57,77.95
99649,10.62,77.96
99650,10.58,77.94
99651,10.31,78.03
99652,10.24,78.26
99653,10.15,78.22
99654,10.35,78.3
99655,10.29,78.27
99656,10.24,78.2
99657,10.16,78.19
99658,10.23,78.23
99659,10.74,78.11
99660,10.41,77.87
99661,10.48,77.89
99662,10.47,77.87
99663,28.2301971,79.5195939
99664,27.9348706,77.8712151
99665,27.9865334,77.8085393
99666,28.667647,77.468761
99667,27.0374187,81.9534815
99668,27.0374187,81.9534815
99669,27.8308435,77.864598
99670,27.9010116,78.0830312
99671,27.915943,78.1980701
99672,28.0305378,78.285805
99673,27.8883287,78.1913541
99674,27.9832784,78.1714064
99675,0.0,0.0
99676,0.0,0.0
99677,0.0,0.0
99678,0.0,0.0
99679,0.0,0.0
99680,0.0,0.0
99681,0.0,0.0
99682,0.0,0.0
99683,0.0,0.0
99684,11.92,79.45
99685,12.03,79.48
99686,0.0,0.0
99687,0.0,0.0
99688,0.0,0.0
99689,0.0,0.0
99690,0.0,0.0
99691,0.0,0.0
99692,0.0,0.0
99693,0.0,0.0
99694,0.0,0.0
99695,0.0,0.0
99696,0.0,0.0
99697,0.0,0.0
99698,0.0,0.0
99699,0.0,0.0
99700,10.43,77.83
99701,10.27,78.06
99702,10.31,78.06
99703,10.25,78.07
99704,10.29,78.06
99705,10.36,78.2
99706,10.44,78.3
99707,10.48,77.98
99708,10.48,77.92
99709,19.2376677,72.9777802
99710,19.4870283,73.027983
99711,19.3537041,72.7993155
99712,19.6361205,72.3532104
99713,19.3687693,72.7951812
99714,19.8046939,72.7621475
99715,20.122514,72.7662385
99716,19.8862591,72.6890255
99717,19.8862591,72.6890255
99718,19.7647711,72.7384255
99719,19.9691925,72.7957852
99720,19.9195519,72.9308968
99721,19.8966635,72.8810859
99722,19.9443935,72.6949373
99723,20.014532,72.7200608
99724,19.8886318,73.1526623
99725,19.8813443,73.226405
99726,23.055329,75.629636
99727,23.394304,75.614989
99728,23.344136,75.558931
99729,21.0345401,79.815667
99730,21.065338,79.498333
99731,21.04797,79.84368
99732,21.032017,79.847881
99733,21.016509,79.95844
99734,21.081716,79.997328
99735,21.145524,80.071652
99736,21.030945,80.003183
99737,21.481774,79.659864
99738,21.370105,21.370105
99739,21.387049,79.798855
99740,18.892497,75.281893
99741,18.717858,76.354798
99742,18.672234,76.280199
99743,18.765274,76.457248
99744,18.65898,76.425396
99745,18.957348,75.170954
99746,18.769354,75.125349
99747,19.076446,75.055274
99748,18.783765,75.268323
99749,18.860895,75.305008
99750,18.739788,75.113307
99751,18.586139,76.168299
99752,18.909477,75.870824
99753,21.161407,79.448589
99754,21.13,76.94
99755,21.15,77.12
99756,21.15,77.09
99757,21.05,77.13
99758,20.17,77.03
99759,21.465201,78.936603
99760,25.512967,75.233315
99761,25.228062,74.338217
99762,25.370314,74.589604
99763,25.374417,74.66926
99764,25.673004,74.773142
99765,25.563067,74.768164
99766,25.597233,74.80697
99767,25.560678,74.791102
99768,25.371629,74.487919
99769,25.239318,74.824394
99770,25.223812,74.841935
99771,25.228766,74.587335
99772,25.237376,74.68752
99773,25.716394,75.349226
99774,25.735677,75.347048
99775,25.423611,75.151649
99776,25.337931,75.137354
99777,25.404106,75.243258
99778,25.420289,75.082685
99779,25.424221,74.230682
99780,25.803369,74.8097653
99781,25.843621,74.8857929
99782,25.889949,74.738553
99783,25.482615,75.005363
99784,25.49149,74.73317
99785,25.253642,74.906262
99786,25.459306,74.975359
99787,25.307435,74.858415
99788,25.662909,74.761561
99789,24.890407,74.652443
99790,24.838981,74.633217
99791,24.902942,74.68214
99792,23.713048,74.912108
99793,24.768913,74.176841
99794,24.773667,74.251099
99795,24.705555,74.245811
99796,11.337693,76.647047
99797,11.38919,76.643076
99798,11.370129,76.666177
99799,11.49,76.74
99800,11.085852,78.1954
99801,11.09989,78.210354
99802,11.107062,78.23904
99803,11.161994,78.222561
99804,11.339911,78.047085
99805,11.301459,78.000393
99806,27.695416,81.879798
99807,27.7755,82.05121
99808,27.7755,82.05121
99809,27.7755,82.05121
99810,10.86,79.27
99811,10.9,79.27
99812,10.87,79.27
99813,10.88,79.22
99814,10.76,78.96
99815,10.75,78.99
99816,9.62,77.86
99817,9.65,77.72
99818,9.36,77.9
99819,9.38,77.97
99820,9.33,77.87
99821,9.29,77.85
99822,9.25,77.98
99823,9.26,77.9
99824,9.63,77.92
99825,17.6328359,73.1556125
99826,17.753117,73.1880568
99827,26.655144,73.863637
99828,26.641,74.193
99829,26.6271,73.934
99830,26.651006,74.02625
99831,26.65585,74.32455
99832,26.581589,74.4644902
99833,26.6653,74.281
99834,26.6209,74.6693
99835,10.78,79.75
99836,10.74,79.73
99837,10.79,79.71
99838,10.8,79.71
99839,10.75,79.85
99840,10.73,79.84
99841,10.89,79.78
99842,10.73,79.77
99843,10.73,79.8
99844,10.77,79.78
99845,10.94,79.78
99846,10.9,79.73
99847,24.74,74.0
99848,24.77,73.76
99849,24.76,73.74
99850,24.83,73.76
99851,25.5,73.86
99852,25.55,73.87
99853,25.46,74.01
99854,25.58,74.01
99855,24.4,76.08
99856,24.17,75.82
99857,24.33,76.06
99858,24.23,75.85
99859,24.14,75.76
99860,24.817265,74.549258
99861,21.420106,78.883201
99862,21.466109,78.994569
99863,21.410535,78.960288
99864,20.919927,78.950037
99865,21.121581,78.960128
99866,21.390204,79.003049
99867,21.264033,79.165435
99868,21.267808,79.042612
99869,21.276799,79.062034
99870,37.441733,0.0
99871,20.976253,79.330009
99872,21.067382,79.258858
99873,21.495384,80.229343
99874,20.993434,79.522756
99875,20.914673,79.480935
99876,20.933596,79.578957
99877,21.148871,79.145592
99878,21.485102,78.970538
99879,21.264033,79.165435
99880,21.311666,79.128746
99881,21.455722,80.156813
99882,21.472095,80.134484
99883,21.452783,80.020655
99884,21.555989,80.156313
99885,21.343283,80.050698
99886,21.372988,80.204244
99887,21.333007,80.126109
99888,21.828575,80.10098
99889,20.831881,80.060477
99890,20.992748,79.555284
99891,20.739023,80.127505
99892,20.709782,80.170069
99893,21.091464,80.155418
99894,20.0365743,73.1843746
99895,19.9073485,73.0114889
99896,19.9128824,73.0464309
99897,19.8975034,72.8604097
99898,30.9075131,75.3104495
99899,30.8164683,75.1717013
99900,31.05585,75.13277
99901,30.59428,75.36167
99902,30.79,76.89
99903,23.79,77.5
99904,30.47,76.74
99905,30.36,76.67
99906,31.42,75.96
99907,31.45,75.04
99908,31.45,75.41
99909,31.04,75.96
99910,10.35,78.24
99911,10.44,77.99
99912,10.4,78.1
99913,10.42,78.11
99914,10.4,78.11
99915,10.48,78.09
99916,19.1837702,73.0520784
99917,19.164365,73.028342
99918,0.0,0.0
99919,0.0,0.0
99920,0.0,0.0
99921,0.0,0.0
99922,0.0,0.0
99923,0.0,0.0
99924,0.0,0.0
99925,0.0,0.0
99926,0.0,0.0
99927,0.0,0.0
99928,0.0,0.0
99929,21.125383,80.257223
99930,21.27296,80.593833
99931,21.345634,80.549401
99932,21.354293,80.493827
99933,21.054456,80.127505
99934,21.519485,80.361689
99935,21.054456,80.127505
99936,25.516222,80.349134
99937,21.328069,79.84648
99938,21.328069,79.84648
99939,21.348049,79.933261
99940,21.361857,79.966831
99941,20.766848,79.972424
99942,21.123939,79.980814
99943,20.964174,79.980212
99944,29.399929,75.288446
99945,21.016897,79.768064
99946,21.464352,79.703262
99947,21.04219,76.29538
99948,21.06865,75.65315
99949,21.12724,74.22125
99950,21.12724,74.22125
99951,21.12724,74.22125
99952,20.916709,75.333291
99953,20.916712,75.333288
99954,20.62485,75.15615
99955,20.916708,75.333292
99956,20.599822,74.98809
99957,20.456815,75.003061
99958,20.56505,74.9296
99959,20.561145,75.212106
99960,20.60182,75.24746
99961,20.6689866,75.3483961
99962,20.6655185,75.3479831
99963,17.753119,73.1880548
99964,17.7195606,73.3968046
99965,17.58685,73.66135
99966,17.3964655,73.268578
99967,17.5081,73.1914
99968,17.753117,73.1880568
99969,17.753115,73.1880588
99970,17.482895,73.1924784
99971,17.33815,73.24762
99972,17.33626,74.03393
99973,17.8579098,73.1294214
99974,17.7285,73.4569
99975,17.8737249,73.2415852
99976,17.753119,73.1880548
99977,30.664546,75.676173
99978,31.150573,75.578612
99979,29.921601,75.39224
99980,30.642549,75.643282
99981,30.664886,75.604805
99982,30.614679,75.571336
99983,21.658136,87.626042
99984,30.930017,75.419896
99985,48.114309,22.37081
99986,30.907085,75.435929
99987,30.874916,75.473797
99988,30.828837,75.53786
99989,30.942665,75.575702
99990,30.965002,75.786565
99991,46.188722,6.044457
99992,26.154589,84.463862
99993,30.761482,76.128371
99994,49.924157,14.480624
99995,21.839817,87.423231
99996,27.56626,81.334441
99997,24.09,76.06
99998,24.18,75.94
99999,24.15,75.9
100000,24.0,76.78
100001,24.26,76.12
100002,25.59,73.87
100003,25.37,74.01
100004,25.05,74.2
100005,24.98,73.71
100006,25.25,73.88
100007,25.21,73.76
100008,25.05,73.54
100009,25.43,73.82
100010,25.42,74.01
100011,25.0,73.59
100012,25.15,73.9
100013,25.24,73.85
100014,25.22,73.8
100015,25.17,73.88
100016,25.26,73.89
100017,25.07,73.57
100018,24.99,73.53
100019,25.1,73.61
100020,24.93,73.69
100021,24.64,73.93
100022,26.600005,74.583328
100023,26.5251,73.9811
100024,26.8151,74.6576
100025,26.9351,74.7044
100026,27.2024,73.7544394
100027,25.4309064,73.4183894
100028,26.8533,74.6927353
100029,26.7548,74.5288
100030,26.476,74.1892
100031,26.651008,74.026248
100032,27.55,73.666
100033,0.0,0.0
100034,0.0,0.0
100035,0.0,0.0
100036,0.0,0.0
100037,0.0,0.0
100038,0.0,0.0
100039,0.0,0.0
100040,0.0,0.0
100041,0.0,0.0
100042,0.0,0.0
100043,0.0,0.0
100044,0.0,0.0
100045,0.0,0.0
100046,0.0,0.0
100047,0.0,0.0
100048,0.0,0.0
100049,0.0,0.0
100050,31.25,75.84
100051,31.25,75.84
100052,28.339899,75.602901
100053,28.186356,75.966581
100054,28.20701,76.043899
100055,28.46402,75.640838
100056,28.493142,75.628478
100057,27.819952,75.709432
100058,28.042595,75.908817
100059,28.074559,75.937484
100060,28.134824,75.769943
100061,28.165852,75.769256
100062,28.177807,75.764536
100063,28.14209,75.873712
100064,28.123167,75.572961
100065,28.109238,75.595192
100066,28.105456,75.647361
100067,28.095231,75.586609
100068,27.5044,73.6544
100069,26.041307,74.023736
100070,26.041305,74.023738
100071,25.954425,73.133319
100072,25.954426,73.133318
100073,25.954427,73.133317
100074,25.954426,73.133318
100075,25.95443,73.133314
100076,25.15905,73.090804
100077,25.35575,73.18765
100078,26.041306,74.023737
100079,26.08023,74.21737
100080,26.00734,73.60605
100081,26.00734,73.60605
100082,26.0292026,73.6572881
100083,26.00734,73.60605
100084,25.1530912,73.1000421
100085,25.15866,73.10022
100086,25.15905,73.090804
100087,27.3029672,75.138168
100088,24.935524,76.140693
100089,26.8132,74.097
100090,26.8597,74.2304
100091,26.8511,74.0309
100092,27.0628,74.8364
100093,26.464359,74.294221
100094,27.165,73.9281
100095,27.193,73.8875
100096,20.74,77.85
100097,20.58,77.65
100098,20.88,77.46
100099,21.8,77.7
100100,20.81,77.91
100101,20.93,77.95
100102,20.88,78.12
100103,20.94,78.12
100104,20.3326,75.71382
100105,28.076376,75.577081
100106,28.098411,75.614332
100107,28.062441,75.567812
100108,19.26775,73.0082
100109,19.248997,73.074462
100110,19.2982232,72.824575
100111,0.0,0.0
100112,0.0,0.0
100113,0.0,0.0
100114,0.0,0.0
100115,0.0,0.0
100116,0.0,0.0
100117,0.0,0.0
100118,0.0,0.0
100119,0.0,0.0
100120,0.0,0.0
100121,0.0,0.0
100122,0.0,0.0
100123,0.0,0.0
100124,0.0,0.0
100125,0.0,0.0
100126,0.0,0.0
100127,0.0,0.0
100128,0.0,0.0
100129,0.0,0.0
100130,0.0,0.0
100131,0.0,0.0
100132,0.0,0.0
100133,0.0,0.0
100134,0.0,0.0
100135,0.0,0.0
100136,0.0,0.0
100137,0.0,0.0
100138,0.0,0.0
100139,0.0,0.0
100140,0.0,0.0
100141,20.80425,75.2846
100142,20.645189,75.676686
100143,20.9856298,75.22272
100144,20.81685,75.13585
100145,20.875995,75.118388
100146,20.504338,74.953992
100147,11.67,79.42
100148,11.67,79.53
100149,26.579635,81.749987
100150,26.660566,81.987569
100151,26.486819,82.23524
100152,26.461209,82.235919
100153,26.652972,81.996455
100154,26.648734,81.993044
100155,26.546776,81.840196
100156,26.542389,81.83394
100157,26.773248,82.144164
100158,26.663029,81.953481
100159,26.730666,81.655561
100160,26.741236,81.58706
100161,26.641707,82.335694
100162,26.641707,82.335694
100163,26.641707,82.335694
100164,26.62,83.89
100165,26.62,83.89
100166,26.73,83.29
100167,26.73,83.29
100168,26.29,83.92
100169,27.6840489,75.6062597
100170,27.634265,75.673313
100171,27.5975436,75.4847496
100172,27.6254873,75.4057145
100173,27.5100984,75.4850006
100174,27.4489118,75.5260509
100175,0.0,0.0
100176,0.0,0.0
100177,0.0,0.0
100178,0.0,0.0
100179,0.0,0.0
100180,0.0,0.0
100181,0.0,0.0
100182,0.0,0.0
100183,0.0,0.0
100184,0.0,0.0
100185,0.0,0.0
100186,29.484237,74.154785
100187,29.510316,74.242876
100188,29.527043,74.165627
100189,29.506732,74.199129
100190,29.172023,75.070052
100191,29.180009,74.881366
100192,29.116407,74.976402
100193,29.186056,74.979317
100194,29.134057,75.058463
100195,29.616694,74.136475
100196,29.59877,73.938921
100197,29.595751,77.474889
100198,29.596484,77.478483
100199,29.588461,74.393201
100200,29.538022,74.414456
100201,29.471719,74.315525
100202,28.359961,75.296999
100203,29.028589,75.047242
100204,29.101431,74.73517
100205,29.066738,74.81562
100206,29.283701,74.681027
100207,29.062874,74.663617
100208,28.239753,75.75621
100209,27.5024541,75.9027714
100210,30.98,75.95
100211,30.98,75.91
100212,26.691036,81.676524
100213,26.689483,81.675859
100214,26.689541,81.676267
100215,26.691707,81.675988
100216,12.6672258,79.9889332
100217,11.238276,77.401134
100218,11.284523,77.45501
100219,11.236999,77.4308
100220,27.87,78.59
100221,27.77,79.0
100222,27.69,78.97
100223,27.77,78.65
100224,27.66,79.03
100225,27.61,79.11
100226,27.65,79.03
100227,27.72,79.09
100228,27.71,79.17
100229,27.6,79.0
100230,27.71,79.13
100231,27.75,78.79
100232,27.77,78.8
100233,27.76,78.83
100234,27.83,78.8
100235,11.340525,77.226
100236,11.672056,78.079281
100237,11.726677,78.021031
100238,11.706636,78.054301
100239,11.702505,78.016632
100240,11.773399,77.909562
100241,11.754831,78.009038
100242,11.82139,78.088083
100243,27.516021,81.562148
100244,9.24,78.0
100245,12.1668055,77.1065555
100246,30.784777,76.109525
100247,30.792141,75.932534
100248,30.835284,75.833059
100249,30.835285,52.288097
100250,30.65419,76.124402
100251,30.924561,76.030487
100252,28.687609,77.282161
100253,30.657558,75.976077
100254,30.753299,76.07255
100255,30.716097,76.032046
100256,9.42,77.84
100257,9.42,77.83
100258,9.47,77.87
100259,9.45,77.85
100260,9.6,77.68
100261,9.35,77.83
100262,9.51,77.81
100263,9.5449,77.7777
100264,9.48,77.77
100265,30.837477,75.739537
100266,30.617164,75.483023
100267,30.803952,75.665902
100268,29.72456,75.6697667
100269,52.991413,14.485151
100270,30.869803,75.720431
100271,9.27,77.73
100272,30.897481,75.697895
100273,30.8426,75.449039
100274,30.675492,75.621161
100275,23.033276,72.635718
100276,26.897615,75.830189
100277,30.9192,75.616444
100278,30.73079,75.540771
100279,35.477606,0.0
100280,30.758898,75.652812
100281,31.88727,74.877028
100282,20.396227,76.00002
100283,32.73453,73.908793
100284,9.5,77.83
100285,9.36,77.71
100286,9.6,77.85
100287,9.59,77.91
100288,9.57,77.82
100289,9.6,77.92
100290,9.64,77.76
100291,9.64,77.69
100292,9.62,78.03
100293,9.36,78.04
100294,9.34,77.99
100295,11.242713,78.026333
100296,11.275672,78.02084
100297,11.4123866,78.0572083
100298,0.0,0.0
100299,0.0,0.0
100300,0.0,0.0
100301,11.466012,78.028903
100302,11.370811,78.074365
100303,11.1132116,78.025625
100304,11.125436,78.072848
100305,11.20234,77.984957
100306,11.46,76.74
100307,11.34,76.85
100308,11.34,76.84
100309,11.816508,78.093318
100310,11.65996,78.11215
100311,11.641066,78.038378
100312,11.64907,78.048935
100313,26.2831,79.20648
100314,26.3281,79.2426
100315,26.3741,79.14639
100316,26.14201,79.75681
100317,23.85728,74.807024
100318,24.116401,74.379888
100319,24.086904,74.294271
100320,24.096776,74.346972
100321,23.92421,74.442329
100322,23.953078,74.315987
100323,23.949195,74.33856
100324,24.0126,74.378042
100325,24.03553,74.327102
100326,24.057203,74.35813
100327,24.065197,74.253159
100328,24.060416,74.374094
100329,24.737365,74.449632
100330,24.815095,74.547729
100331,24.776497,74.128876
100332,24.696513,74.195187
100333,23.733746,74.8423
100334,23.820774,74.868393
100335,23.75268,74.801273
100336,23.899034,74.883156
100337,24.869991,74.73517
100338,24.560606,74.695662
100339,24.590726,74.719305
100340,24.61267,74.608591
100341,24.673086,74.594656
100342,24.652314,74.63126
100343,20.3326,75.71382
100344,19.35697,77.7825
100345,18.571699,76.017708
100346,18.571699,76.017708
100347,18.571699,76.017708
100348,18.571699,76.017708
100349,18.571699,76.017708
100350,18.010041,76.0710641
100351,18.18519,75.44966
100352,18.18519,75.44966
100353,18.18519,75.44966
100354,18.18519,75.44966
100355,17.88086,75.94216
100356,17.88086,75.94216
100357,17.80464,76.2162
100358,17.80464,76.2162
100359,17.80464,76.2162
100360,17.80464,76.2162
100361,17.8319935,76.6252018
100362,21.08715,74.3601
100363,21.08715,74.3601
100364,21.1607524,74.4328352
100365,21.08715,74.3601
100366,21.08715,74.3601
100367,21.08715,74.3601
100368,21.0029489,74.3550747
100369,20.990676,74.312715
100370,24.879939,82.758986
100371,24.734744,82.658337
100372,24.764688,86.337676
100373,24.906424,82.880213
100374,24.705326,82.766922
100375,24.691606,82.800767
100376,25.153123,83.083022
100377,11.421406,76.861018
100378,11.434015,76.803811
100379,76.85,11.44
100380,11.42,76.83
100381,11.442762,76.835337
100382,11.45,76.85
100383,11.228124,76.615277
100384,11.2953633,78.2602316
100385,11.159247,78.315944
100386,11.16474,78.370876
100387,11.326789,78.068752
100388,12.3089,78.7914
100389,26.8854067,79.0434122
100390,26.9099012,79.0467596
100391,26.8981904,79.0725517
100392,26.8059929,79.1022491
100393,26.54,81.91
100394,26.5481,81.5632
100395,25.69,82.5
100396,26.89,82.55
100397,19.6033866,84.6829483
100398,0.0,0.0
100399,0.0,0.0
100400,0.0,0.0
100401,0.0,0.0
100402,0.0,0.0
100403,0.0,0.0
100404,0.0,0.0
100405,0.0,0.0
100406,19.5833452,84.5151816
100407,19.5561613,84.4818166
100408,19.6370733,84.6420283
100409,19.4692285,84.7985544
100410,19.5771783,84.7344833
100411,19.6106016,84.7386483
100412,28.383777,75.801185
100413,28.274379,75.754923
100414,27.960371,75.917143
100415,27.991373,75.895513
100416,27.925723,75.917041
100417,30.79727,75.32054
100418,30.8608995,75.1908913
100419,30.95245,75.13675
100420,30.95245,75.13675
100421,29.016542,74.63674
100422,29.010026,74.730042
100423,29.378697,74.852175
100424,29.107274,75.033369
100425,29.174841,74.768817
100426,29.415935,74.594946
100427,29.467299,74.033928
100428,29.411885,74.008307
100429,29.476834,73.92844
100430,29.56041,74.501195
100431,29.015603,74.23554
100432,29.183717,74.338219
100433,29.154582,74.272218
100434,29.073954,74.853637
100435,29.3462,74.499824
100436,29.410935,74.427648
100437,29.592174,74.317017
100438,0.0,0.0
100439,0.0,0.0
100440,0.0,0.0
100441,0.0,0.0
100442,29.099693,75.091775
100443,29.135466,75.360165
100444,29.192382,75.386395
100445,29.287245,75.258979
100446,25.176734,82.300416
100447,25.047691,83.0603
100448,25.204028,82.295
100449,24.910864,82.548342
100450,24.903832,82.310255
100451,25.050841,82.444809
100452,24.708763,82.459028
100453,25.007879,82.374132
100454,24.204877,82.783249
100455,24.024322,82.791122
100456,24.031143,82.8044447
100457,25.250377,82.385867
100458,25.209142,82.385867
100459,25.231148,82.427199
100460,25.198652,82.526701
100461,24.523265,83.020024
100462,24.588635,82.901742
100463,24.52034,83.014113
100464,24.559708,83.041508
100465,24.523073,83.007246
100466,25.103011,82.841808
100467,25.764191,83.353559
100468,25.103668,82.872138
100469,25.194017,82.933567
100470,25.107771,82.882663
100471,25.160861,82.927298
100472,25.150623,82.99887
100473,21.08715,74.3601
100474,20.990676,74.312715
100475,20.990677,74.312714
100476,20.92921,73.991
100477,20.990679,74.312712
100478,20.990678,74.312713
100479,25.124161,74.493656
100480,25.162383,74.517131
100481,25.009751,74.345856
100482,24.0148,74.865346
100483,23.982815,74.882875
100484,25.106036,75.416992
100485,23.933792,74.844961
100486,23.960496,74.719075
100487,23.948775,74.795351
100488,24.134393,74.634188
100489,23.919918,74.786596
100490,26.694272,81.633647
100491,26.59167,81.908461
100492,26.59167,81.908461
100493,26.59167,81.908461
100494,26.779071,82.137023
100495,26.775382,83.069023
100496,26.698381,82.171274
100497,26.775382,83.069023
100498,26.834116,81.637072
100499,26.813197,81.666515
100500,26.773248,82.144164
100501,26.720283,82.241422
100502,26.565796,82.232523
100503,26.584967,82.208065
100504,26.773248,82.144164
100505,26.766627,81.97039
100506,26.758457,81.755458
100507,26.758811,81.750044
100508,26.556941,82.012856
100509,26.557094,82.013778
100510,26.752521,81.985363
100511,26.752521,81.985363
100512,29.185187,75.220193
100513,28.706596,76.044676
100514,28.981513,75.491126
100515,29.005895,75.352149
100516,29.087417,75.314611
100517,29.239478,75.010798
100518,19.6247486,72.791038
100519,19.7223894,72.928887
100520,19.7069422,72.8545019
100521,19.8354874,73.4025506
100522,19.9351431,73.3811849
100523,19.6935581,72.7655184
100524,20.1919601,72.925386
100525,20.054588,72.9637728
100526,20.1164659,72.9194798
100527,20.144423,72.7954159
100528,20.1164659,72.9194798
100529,19.8270777,72.730405
100530,19.6042081,72.8338234
100531,19.6042081,72.8338234
100532,19.2,75.15
100533,18.59,74.68
100534,18.57,74.66
100535,18.53,74.62
100536,18.41,74.5
100537,20.8365132,78.7093496
100538,20.84175,78.68635
100539,20.8201865,78.7345061
100540,20.8365152,78.7093476
100541,20.84175,78.68635
100542,20.8365142,78.7093486
100543,20.72845,78.71
100544,20.638062,78.963671
100545,20.72845,78.71
100546,20.72845,78.71
100547,18.78,83.09
100548,20.899614,79.546997
100549,20.551511,80.567405
100550,20.500845,79.730133
100551,21.167241,80.421525
100552,20.940312,82.365531
100553,20.474794,79.718024
100554,20.007764,78.712194
100555,20.184971,80.617296
100556,20.777649,80.55079
100557,20.625089,81.078915
100558,20.0057598,79.2056361
100559,19.5855442,79.400493
100560,20.6134031,79.6698569
100561,20.5846165,79.7498135
100562,20.3257848,79.585628
100563,20.3458782,79.5772008
100564,18.041706,74.186182
100565,17.98957,74.836823
100566,17.725097,75.320691
100567,17.348946,75.013652
100568,19.6042081,72.8338234
100569,30.1576,74.33157
100570,30.1576,74.33157
100571,30.1576,74.33157
100572,30.99155,74.6133
100573,30.37395,74.03525
100574,30.403731,74.025533
100575,30.37395,74.03525
100576,74.59755,31.00523
100577,31.00523,74.59755
100578,31.00523,74.59755
100579,30.7456,75.30656
100580,30.7456,75.30656
100581,30.8333048,74.7585775
100582,30.92545,75.30656
100583,30.6863,74.38541
100584,19.4093738,72.858652
100585,28.691818,77.463744
100586,28.714208,77.317409
100587,28.727872,77.404928
100588,28.359992,75.906398
100589,28.309598,75.658964
100590,28.089552,75.862039
100591,28.059411,75.841182
100592,27.987515,75.76381
100593,28.002741,75.882639
100594,28.293199,75.935939
100595,28.306122,75.960745
100596,28.320328,75.469535
100597,19.3563831,72.8737017
100598,19.3832143,72.9283391
100599,19.4510427,19.4510427
100600,19.8541106,73.0346244
100601,19.7359929,73.1312725
100602,19.8702316,73.0818468
100603,19.7741746,73.0903311
100604,19.4613178,72.9422172
100605,0.0,0.0
100606,0.0,0.0
100607,0.0,0.0
100608,10.817191,77.276128
100609,12.26,79.47
100610,12.26,79.49
100611,12.967468,79.941817
100612,13.173309,79.6167589
100613,11.265935,77.202827
100614,19.6391499,84.7649083
100615,19.4051828,84.7954562
100616,19.4371838,84.7102956
100617,19.4365241,84.7861483
100618,19.4583567,84.6929459
100619,20.348498,76.113153
100620,20.348495,76.113153
100621,20.348498,76.237774
100622,20.348499,76.113152
100623,20.348494,76.113149
100624,20.520412,76.237774
100625,20.348495,76.113152
100626,20.39776,76.4589
100627,20.352297,76.434616
100628,20.45944,76.41509
100629,19.953274,76.1236521
100630,19.9923,76.2729
100631,20.717,76.7886
100632,20.3285,76.5735
100633,19.976689,76.524028
100634,19.976688,76.524029
100635,20.13966,76.563
100636,20.13965,76.5634
100637,20.7170834,78.788869
100638,20.7170833,78.78886
100639,20.150598,76.567665
100640,20.13966,76.5635
100641,20.150598,76.567666
100642,20.13965,76.5634
100643,20.13905,76.5638
100644,20.13965,76.5634
100645,21.00833,76.45411
100646,20.64769,77.76826
100647,20.64769,77.76826
100648,19.7106516,83.4565116
100649,10.992873,77.1859
100650,11.009173,77.259912
100651,11.97,79.63
100652,11.874477,75.370366
100653,11.060745,76.955684
100654,8.507981,76.929986
100655,12.39,79.26
100656,12.17,79.84
100657,12.24,79.82
100658,12.28,79.39
100659,0.0,0.0
100660,0.0,0.0
100661,12.967478,79.941807
100662,12.967472,79.941813
100663,12.99514,79.75721
100664,12.8341835,79.7036302
100665,12.8924145,79.7870359
100666,12.8341805,79.7036332
100667,12.8341855,79.7036282
100668,12.62532,79.6679
100669,12.613556,79.757461
100670,12.6254401,79.6818377
100671,12.94609,79.9361
100672,12.94609,79.9361
100673,13.005872,80.1102117
100674,12.96747,79.941815
100675,19.4300605,72.9667254
100676,19.7329548,73.0774202
100677,19.7472254,73.2068655
100678,19.6997966,72.9506152
100679,19.661236,73.250495
100680,19.6785671,73.0213414
100681,19.552467,73.1777375
100682,26.724757,82.030924
100683,26.508984,82.184959
100684,26.676016,82.239315
100685,11.38,79.75
100686,11.37,79.73
100687,11.22,79.56
100688,11.47,79.73
100689,11.44,79.58
100690,9.1966,77.6936
100691,11.4,79.68
